team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank
Kent State,2,2022,0.7241379310344828,0.09375,0.0,439.08045977011494,0.9655172413793104,7.0,3.0,11.0,3.0,4.0,103.0,36.0,122.0,14.0,31.0,76.63374260392253,73.26334134439631,61.18326249702909,223.0
Kentucky,2,2022,0.42424242424242425,0.029411764705882353,0.0,230.17676767676767,0.45454545454545453,2.0,8.0,12.0,11.0,12.0,12.0,102.0,122.0,115.0,116.0,69.27703501125538,69.0868981266312,47.60487480317454,1254.0
Liberty,2,2022,0.6666666666666666,0.21052631578947367,0.0,364.99999999999994,1.2,9.0,2.0,12.0,5.0,4.0,88.0,4.0,122.0,51.0,12.0,75.60109844909792,75.88180962402605,67.99095234631062,71.0
Louisiana,2,2022,0.6216216216216216,0.075,0.0,343.2432432432433,0.6756756756756757,9.0,4.0,12.0,6.0,10.0,72.0,56.0,122.0,60.0,87.0,72.13510023728304,70.82179061227652,53.18553997454288,699.0
Louisiana Monroe,2,2022,0.627906976744186,0.0,0.0,336.62790697674416,0.5116279069767442,6.0,12.0,12.0,10.0,12.0,76.0,122.0,122.0,64.0,110.0,66.08903356222677,68.23844295712115,44.33477154274226,1464.0
Louisiana Tech,2,2022,0.375,0.058823529411764705,0.0,223.4375,0.75,1.0,4.0,12.0,12.0,10.0,6.0,71.0,122.0,116.0,71.0,74.52638177828858,71.57096370269741,55.94499373451555,476.0
Louisville,2,2022,0.48484848484848486,0.10810810810810811,0.0,257.70202020202015,0.5757575757575758,3.0,6.0,12.0,10.0,12.0,22.0,28.0,122.0,105.0,101.0,72.5336018803208,71.07677275407865,53.99923391395194,628.0
LSU,2,2022,0.5625,0.15789473684210525,0.0,297.1354166666667,1.3125,5.0,2.0,13.0,11.0,2.0,48.0,9.0,122.0,88.0,8.0,75.84930051569089,75.14875736655227,66.07275437207167,92.0
Marshall,2,2022,0.6,0.05405405405405406,0.0,335.83333333333337,0.9714285714285714,7.0,8.0,9.0,4.0,1.0,63.0,75.0,122.0,66.0,28.0,76.02966670940425,71.79586819404095,57.01067562094184,408.0
Memphis,2,2022,0.3333333333333333,0.18181818181818182,0.0,249.53703703703704,2.111111111111111,2.0,1.0,12.0,11.0,1.0,3.0,5.0,122.0,107.0,1.0,85.81199479157405,81.3779550992181,86.01992390802235,7.0
Miami,2,2022,0.6153846153846154,0.10344827586206896,0.0,353.68589743589746,0.6923076923076923,6.0,7.0,12.0,6.0,9.0,70.0,31.0,122.0,56.0,82.0,73.3024469913313,71.85008576851044,56.33416506960103,454.0
Miami (OH),2,2022,0.6666666666666666,0.06896551724137931,0.0,374.07407407407396,0.6666666666666666,7.0,4.0,9.0,4.0,9.0,88.0,64.0,122.0,41.0,89.0,72.75895950671949,70.7244672007938,53.109391900333634,705.0
Michigan,2,2022,0.35135135135135137,0.02631578947368421,0.0,188.4009009009009,0.5405405405405406,2.0,10.0,13.0,12.0,11.0,5.0,103.0,122.0,119.0,107.0,71.26530909597781,69.47068325119037,49.249077811402316,1066.0
Michigan State,2,2022,0.5588235294117647,0.1282051282051282,0.0,302.20588235294116,0.6176470588235294,2.0,3.0,12.0,11.0,12.0,47.0,17.0,122.0,85.0,95.0,70.35004266788867,71.66486018793994,54.93857275197078,558.0
Middle Tennessee,2,2022,0.6896551724137931,0.23684210526315788,0.0,416.09195402298855,0.6551724137931034,10.0,1.0,12.0,2.0,11.0,96.0,2.0,122.0,22.0,90.0,77.3239680204393,74.96559969168429,66.02026172336952,94.0
Minnesota,2,2022,0.5,0.0,0.0,284.30555555555554,0.4666666666666667,6.0,12.0,12.0,7.0,9.0,30.0,122.0,122.0,94.0,113.0,69.59742902590258,68.68000823885245,46.59532869118789,1332.0
Mississippi State,2,2022,0.5208333333333334,0.04,0.0,290.625,0.5625,4.0,9.0,12.0,10.0,12.0,34.0,93.0,122.0,91.0,104.0,70.11850783814788,69.80388076553706,49.80858438499402,1011.0
Missouri,2,2022,0.45,0.0,0.0,246.04166666666666,1.0,2.0,11.0,11.0,10.0,3.0,16.0,122.0,122.0,108.0,27.0,73.48854785478548,70.8198097585634,53.589048434221354,667.0
Navy,2,2022,0.7027027027027027,0.05128205128205128,0.0,431.981981981982,0.8378378378378378,7.0,7.0,10.0,5.0,5.0,100.0,78.0,122.0,15.0,52.0,70.61974410504924,71.93810531216164,55.76301184282701,491.0
NC State,2,2022,0.4888888888888889,0.0,0.0,255.74074074074068,0.35555555555555557,2.0,12.0,12.0,12.0,12.0,23.0,122.0,122.0,106.0,119.0,67.67676767676768,67.67873190781333,43.29258198875215,1499.0
Nebraska,2,2022,0.6981132075471698,0.0,0.0,387.5,0.8679245283018868,11.0,12.0,12.0,3.0,8.0,99.0,122.0,122.0,35.0,46.0,70.01276005970146,69.96581602230779,50.216941640775275,973.0
Nevada,2,2022,0.75,0.04,0.0,501.0416666666667,1.125,12.0,9.0,12.0,1.0,2.0,110.0,93.0,122.0,3.0,15.0,69.70146017699115,73.89414885206062,60.80410589769812,236.0
New Mexico,2,2022,0.6153846153846154,0.07142857142857142,0.0,373.3974358974358,0.6923076923076923,6.0,7.0,12.0,7.0,10.0,70.0,60.0,122.0,42.0,82.0,69.33630378763144,71.62950894906189,54.53618812450267,584.0
New Mexico State,2,2022,0.4230769230769231,0.037037037037037035,0.0,245.35256410256412,0.7307692307692307,1.0,7.0,11.0,11.0,9.0,11.0,95.0,122.0,109.0,74.0,72.79967146633814,70.83120494577092,53.41191349153817,682.0
North Carolina,2,2022,0.6521739130434783,0.08,0.0,405.2536231884058,1.3043478260869565,6.0,1.0,13.0,6.0,1.0,82.0,50.0,122.0,30.0,9.0,85.64682271529561,74.69144269440012,67.78926816644213,75.0
Northern Illinois,2,2022,0.6071428571428571,0.06666666666666667,0.0,398.8095238095238,0.9285714285714286,5.0,7.0,12.0,7.0,6.0,66.0,66.0,122.0,31.0,34.0,77.10461509755082,73.28171515778934,61.375478059497965,211.0
Northwestern,2,2022,0.5454545454545454,0.043478260869565216,0.0,317.9924242424242,0.6363636363636364,5.0,6.0,12.0,8.0,12.0,43.0,89.0,122.0,76.0,93.0,69.7198107904806,70.49055847838667,51.55522256008547,831.0
Notre Dame,2,2022,0.7619047619047619,0.125,0.0,425.59523809523813,1.5238095238095237,11.0,3.0,12.0,2.0,2.0,112.0,22.0,122.0,19.0,4.0,78.73430944951619,75.48373286096142,67.85515852935185,73.0
Ohio,2,2022,0.7380952380952381,0.10638297872340426,0.0,426.38888888888886,0.7857142857142857,9.0,3.0,12.0,3.0,6.0,106.0,29.0,122.0,18.0,65.0,77.89936916406577,72.24603495708361,58.799549514591604,319.0
Ohio State,2,2022,0.5952380952380952,0.045454545454545456,0.0,319.7420634920635,0.6428571428571429,8.0,10.0,12.0,9.0,11.0,59.0,88.0,122.0,75.0,92.0,70.67018677577445,69.86873042307104,50.151581352520395,983.0
Oklahoma,2,2022,0.55,0.13043478260869565,0.0,298.75,1.2,1.0,1.0,12.0,12.0,2.0,45.0,16.0,122.0,86.0,12.0,78.41868365180467,74.29000627733066,64.51403839410045,124.0
Oklahoma State,2,2022,0.5217391304347826,0.11538461538461539,0.0,315.7608695652174,0.6521739130434783,5.0,1.0,12.0,8.0,8.0,35.0,26.0,122.0,77.0,91.0,78.01095505294225,72.40898706460389,59.276330984419616,302.0
Old Dominion,2,2022,0.6216216216216216,0.11904761904761904,0.0,356.75675675675683,0.8378378378378378,4.0,4.0,12.0,10.0,11.0,72.0,23.0,122.0,54.0,52.0,74.5754260027313,72.80048620152516,59.3029058259624,300.0
Ole Miss,2,2022,0.5,0.034482758620689655,0.0,269.49404761904765,0.7142857142857143,2.0,10.0,12.0,12.0,10.0,30.0,98.0,122.0,101.0,77.0,69.04408039612531,70.14638906458018,50.41527224785119,958.0
Oregon,2,2022,0.5714285714285714,0.08695652173913043,0.0,336.3095238095238,0.8095238095238095,4.0,2.0,12.0,7.0,7.0,53.0,40.0,122.0,65.0,59.0,77.67675230200749,72.2362828439459,58.7057778320428,326.0
Oregon State,2,2022,0.6304347826086957,0.02127659574468085,0.0,355.07246376811594,0.8260869565217391,8.0,9.0,12.0,5.0,5.0,77.0,105.0,122.0,55.0,55.0,73.07379029797049,70.46731002861608,52.505291181454794,749.0
Penn State,2,2022,0.425,0.024390243902439025,0.0,230.52083333333334,0.575,2.0,11.0,11.0,11.0,10.0,13.0,104.0,122.0,113.0,102.0,67.96251768987129,69.49865857084572,48.32732624255269,1176.0
Pittsburgh,2,2022,0.6428571428571429,0.06666666666666667,0.0,369.54365079365084,0.8571428571428571,11.0,9.0,12.0,2.0,1.0,81.0,66.0,122.0,47.0,50.0,77.62464217686153,71.74515731083838,57.35465495895889,389.0
Purdue,2,2022,0.5,0.21739130434782608,0.0,271.7592592592593,0.4444444444444444,2.0,1.0,12.0,11.0,12.0,30.0,3.0,122.0,99.0,117.0,75.82258254782091,72.9793204726841,60.16594212746452,258.0
Rice,2,2022,0.42105263157894735,0.17391304347826086,0.0,230.48245614035088,0.6842105263157895,1.0,1.0,11.0,11.0,10.0,10.0,7.0,122.0,114.0,85.0,77.70646881520983,73.26001898130815,61.49831371476344,206.0
Rutgers,2,2022,0.5454545454545454,0.0,0.0,305.3030303030303,0.6818181818181818,3.0,11.0,11.0,10.0,9.0,43.0,122.0,122.0,83.0,86.0,67.67368338295617,69.4456149082574,48.09583884282466,1204.0
San Diego State,2,2022,0.6,0.047619047619047616,0.0,333.125,0.525,7.0,9.0,11.0,8.0,10.0,63.0,87.0,122.0,70.0,109.0,69.3741904944751,69.65313845252588,49.17384503287269,1076.0
San José State,2,2022,0.6842105263157895,0.05,0.0,378.7280701754385,0.8947368421052632,8.0,10.0,11.0,4.0,5.0,94.0,81.0,122.0,36.0,40.0,71.66958175972897,71.15777550649761,53.958450032342796,636.0
SMU,2,2022,0.40625,0.08571428571428572,0.0,222.91666666666666,0.71875,2.0,3.0,12.0,12.0,11.0,9.0,42.0,122.0,117.0,76.0,73.04347826086956,71.54254892476706,55.41972863047263,521.0
South Alabama,2,2022,0.4782608695652174,0.061224489795918366,0.0,270.6521739130435,0.6086956521739131,1.0,6.0,12.0,12.0,10.0,19.0,70.0,122.0,100.0,96.0,74.55020249537756,70.61381758092072,53.34969168319995,686.0
South Carolina,2,2022,0.8571428571428571,0.08695652173913043,0.0,476.5873015873015,1.8571428571428572,12.0,3.0,12.0,1.0,1.0,121.0,40.0,122.0,5.0,2.0,79.71014492753622,75.92316286683588,69.34478993056456,53.0
Southern Mississippi,2,2022,0.7419354838709677,0.11428571428571428,0.0,417.7419354838709,1.2580645161290323,11.0,4.0,12.0,3.0,1.0,108.0,27.0,122.0,21.0,10.0,80.43142706726792,74.20503605232834,64.89107915320218,117.0
South Florida,2,2022,0.7575757575757576,0.08333333333333333,0.0,406.31313131313124,0.8181818181818182,7.0,3.0,11.0,8.0,11.0,111.0,46.0,122.0,27.0,58.0,73.0682877661953,71.12200396026095,54.28375411131316,604.0
Stanford,2,2022,0.7407407407407407,0.1,0.0,472.3765432098765,1.1111111111111112,12.0,3.0,12.0,1.0,2.0,107.0,34.0,122.0,6.0,16.0,76.4598114824336,74.58142608479152,64.71461321336491,121.0
Syracuse,2,2022,0.8636363636363636,0.08333333333333333,0.0,469.50757575757575,0.5,11.0,6.0,11.0,2.0,11.0,122.0,46.0,122.0,7.0,111.0,68.89097305238171,69.68531134740563,49.115337364300416,1081.0
TCU,2,2022,0.4583333333333333,0.0,0.0,279.51388888888886,0.7083333333333334,4.0,13.0,13.0,10.0,9.0,17.0,122.0,122.0,97.0,79.0,71.76822849371929,70.22992368627239,51.46540567710207,844.0
Temple,2,2022,0.7058823529411765,0.37037037037037035,0.0,412.5,0.5294117647058824,7.0,1.0,11.0,5.0,11.0,101.0,1.0,122.0,25.0,108.0,75.60884498335848,76.9783218818668,70.97473047063053,35.0
Tennessee,2,2022,0.5238095238095238,0.08695652173913043,0.0,303.6706349206349,0.8333333333333334,1.0,4.0,12.0,12.0,6.0,36.0,40.0,122.0,84.0,54.0,76.45205679988288,72.26231653455243,58.4065672139084,337.0
Texas,2,2022,0.6923076923076923,0.04878048780487805,0.0,377.45726495726495,0.7692307692307693,9.0,7.0,11.0,4.0,7.0,98.0,82.0,122.0,38.0,68.0,72.1591095444754,70.43647440406356,52.14511136685218,779.0
Texas A&M,2,2022,0.5,0.03225806451612903,0.0,279.72222222222223,1.0,4.0,9.0,12.0,8.0,6.0,30.0,100.0,122.0,96.0,27.0,72.9681287733821,71.5837273309605,55.50892942676373,513.0
Texas State,2,2022,0.6538461538461539,0.05454545454545454,0.0,347.43589743589746,0.5769230769230769,6.0,5.0,11.0,10.0,9.0,83.0,74.0,122.0,58.0,100.0,72.40053547094941,69.57578737607933,49.87782484967195,1004.0
Texas Tech,2,2022,0.5135135135135135,0.05128205128205128,0.0,293.8063063063062,0.6216216216216216,3.0,9.0,12.0,10.0,12.0,31.0,78.0,122.0,90.0,94.0,68.35675978104834,70.48838542531563,51.13751823663276,881.0
Toledo,2,2022,0.5,0.0,0.0,264.7916666666667,1.1,3.0,12.0,12.0,10.0,2.0,30.0,122.0,122.0,103.0,18.0,74.36817956299141,70.96449476101581,54.24819810359901,609.0
Troy,2,2022,0.5405405405405406,0.075,0.0,295.72072072072075,0.5945945945945946,4.0,7.0,13.0,10.0,11.0,40.0,56.0,122.0,89.0,98.0,71.77706611310717,70.53028321075207,52.28475892866143,767.0
Tulane,2,2022,0.42857142857142855,0.125,0.0,230.95238095238093,0.7857142857142857,2.0,2.0,12.0,11.0,9.0,14.0,22.0,122.0,112.0,65.0,77.10509728366871,72.54466122108504,59.37155998833441,297.0
Tulsa,2,2022,0.5862068965517241,0.0,0.0,365.66091954022994,0.9655172413793104,8.0,12.0,12.0,5.0,7.0,56.0,122.0,122.0,49.0,31.0,69.36672730145865,71.51892874921745,54.2447097930895,610.0
UAB,2,2022,0.5555555555555556,0.1,0.0,312.65432098765433,0.7407407407407407,4.0,2.0,11.0,8.0,7.0,46.0,34.0,122.0,79.0,72.0,74.04994893749087,71.8881777493154,56.663568125201266,426.0
UCF,2,2022,0.4827586206896552,0.06451612903225806,0.0,268.82183908045977,0.8620689655172413,3.0,3.0,12.0,10.0,5.0,21.0,69.0,122.0,102.0,47.0,68.90534901916325,71.67531372229863,54.530535039241755,585.0
UCLA,2,2022,0.59375,0.08571428571428572,0.0,337.2395833333333,0.75,3.0,4.0,12.0,10.0,10.0,57.0,42.0,122.0,63.0,71.0,75.70387939912092,71.64379999436927,56.498774620179745,441.0
UMass,2,2022,0.4827586206896552,0.03333333333333333,0.0,281.89655172413796,1.1379310344827587,5.0,9.0,11.0,8.0,4.0,21.0,99.0,122.0,95.0,13.0,71.18553332161295,72.51238903117692,57.49543266564828,380.0
UNLV,2,2022,0.7368421052631579,0.07317073170731707,0.0,408.9912280701754,0.7105263157894737,9.0,4.0,10.0,2.0,10.0,105.0,58.0,122.0,26.0,78.0,71.07266869483398,70.80481546358112,52.8184095899027,723.0
USC,2,2022,0.6060606060606061,0.13157894736842105,0.0,340.90909090909093,0.9696969696969697,4.0,5.0,13.0,10.0,6.0,64.0,13.0,122.0,61.0,29.0,80.81158451478832,73.49475965011037,63.07467463193879,151.0
Utah,2,2022,0.47058823529411764,0.10526315789473684,0.0,243.87254901960782,0.29411764705882354,2.0,5.0,13.0,12.0,13.0,18.0,30.0,122.0,110.0,121.0,71.49998885362541,69.67196882631208,49.867276999517856,1006.0
Utah State,2,2022,0.5789473684210527,0.0,0.0,368.859649122807,1.3157894736842106,6.0,11.0,11.0,4.0,2.0,55.0,122.0,122.0,48.0,7.0,72.05475166533361,73.22384780867661,59.69250505055055,280.0
UTEP,2,2022,0.3333333333333333,0.03571428571428571,0.0,181.48148148148144,0.5555555555555556,1.0,11.0,12.0,12.0,10.0,3.0,96.0,122.0,122.0,105.0,71.4006734006734,69.83939935839291,50.29251930460083,968.0
UT San Antonio,2,2022,0.6842105263157895,0.05,0.0,443.85964912280696,1.4736842105263157,10.0,4.0,12.0,1.0,1.0,94.0,81.0,122.0,11.0,5.0,81.26183620486192,75.22882473773612,67.92565775445564,72.0
Vanderbilt,2,2022,0.6666666666666666,0.06896551724137931,0.0,429.0123456790123,0.9259259259259259,6.0,3.0,12.0,5.0,5.0,88.0,64.0,122.0,16.0,35.0,78.19603064388657,73.16339652064347,61.38349850488359,210.0
Virginia,2,2022,0.6818181818181818,0.08333333333333333,0.0,405.3030303030302,1.0,8.0,5.0,10.0,1.0,5.0,92.0,46.0,122.0,29.0,27.0,79.42690314591641,73.00533674961466,61.32559383950954,214.0
Virginia Tech,2,2022,0.5384615384615384,0.13333333333333333,0.0,298.2371794871795,0.2692307692307692,2.0,1.0,11.0,10.0,11.0,39.0,11.0,122.0,87.0,122.0,76.1761017110147,70.46791275676576,53.44417934932693,677.0
Wake Forest,2,2022,0.625,0.04,0.0,378.29861111111114,0.875,7.0,8.0,12.0,5.0,6.0,75.0,93.0,122.0,37.0,44.0,73.01384939318086,71.71940910211819,55.89166356107984,481.0
Washington,2,2022,0.35,0.13043478260869565,0.0,185.41666666666666,0.75,2.0,2.0,12.0,12.0,9.0,4.0,16.0,122.0,121.0,71.0,74.52261747913921,72.57804102341375,58.68211897972179,329.0
Western Michigan,2,2022,0.5789473684210527,0.0,0.0,339.3640350877193,0.6842105263157895,4.0,12.0,12.0,9.0,10.0,55.0,122.0,122.0,62.0,85.0,68.49988955113074,69.77579579844719,49.24321481478441,1067.0
West Virginia,2,2022,0.625,0.0,0.0,372.9166666666667,0.875,7.0,12.0,12.0,7.0,8.0,75.0,122.0,122.0,44.0,44.0,71.60133379495456,70.72679618550914,52.76599040502953,727.0
Wyoming,2,2022,0.5,0.16279069767441862,0.0,276.8518518518519,0.4166666666666667,2.0,4.0,12.0,12.0,12.0,30.0,8.0,122.0,98.0,118.0,73.86046511627907,71.80099596023942,56.36927360353465,452.0
Akron,9,2022,0.5652173913043478,0.08,0.0,330.4347826086956,1.0869565217391304,4.0,1.0,9.0,6.0,2.0,29.0,32.0,85.0,60.0,20.0,80.27765408941231,74.67395305539074,66.11961659809671,91.0
Appalachian State,9,2022,0.3448275862068966,0.09375,0.0,183.6206896551724,0.4827586206896552,1.0,5.0,12.0,12.0,12.0,1.0,24.0,85.0,85.0,82.0,71.375,71.61811519890612,55.12112540889791,542.0
Arizona,9,2022,0.6888888888888889,0.0,0.0,419.53703703703695,0.9333333333333333,6.0,12.0,12.0,6.0,7.0,62.0,85.0,85.0,16.0,30.0,70.9599914940708,71.37950955651877,54.34697254275136,599.0
Arizona State,9,2022,0.40625,0.030303030303030304,0.0,252.86458333333334,0.71875,1.0,6.0,10.0,10.0,8.0,3.0,67.0,85.0,81.0,59.0,72.34313725490196,71.60639056370704,55.38173298010503,522.0
Arkansas,9,2022,0.7272727272727273,0.08333333333333333,0.0,409.72222222222223,0.8787878787878788,12.0,6.0,12.0,1.0,6.0,69.0,30.0,85.0,21.0,36.0,71.77128953771289,72.89696414750094,58.71806446545909,325.0
Arkansas State,9,2022,0.7083333333333334,0.0,0.0,399.1319444444445,0.8333333333333334,11.0,12.0,12.0,4.0,8.0,66.0,85.0,85.0,23.0,42.0,69.08537325582446,70.08552465094775,50.26225586293651,970.0
Auburn,9,2022,0.6190476190476191,0.08695652173913043,0.0,367.85714285714283,1.380952380952381,8.0,3.0,12.0,5.0,2.0,42.0,27.0,85.0,39.0,6.0,78.51968330658367,76.63617773772982,70.92383678494483,36.0
Baylor,9,2022,0.375,0.15789473684210525,0.0,218.61979166666666,0.6875,1.0,2.0,12.0,12.0,10.0,2.0,5.0,85.0,84.0,64.0,74.23489932885906,75.12121607152933,65.51013709838807,102.0
Boise State,9,2022,0.56,0.16666666666666666,0.0,321.1666666666667,0.44,6.0,3.0,11.0,6.0,11.0,26.0,4.0,85.0,61.0,83.0,75.61856073690271,73.44110993185174,61.359918806697976,213.0
BYU,9,2022,0.6818181818181818,0.0,0.0,381.060606060606,1.2727272727272727,6.0,11.0,11.0,6.0,2.0,59.0,85.0,85.0,30.0,9.0,73.80239383630885,72.67326447909697,58.72344428132962,324.0
California,9,2022,0.8181818181818182,0.0,0.0,491.4141414141414,1.121212121212121,12.0,12.0,12.0,1.0,2.0,80.0,85.0,85.0,5.0,13.0,72.6234101166403,72.14383343827785,56.92772457276166,413.0
Charlotte,9,2022,0.5625,0.08571428571428572,0.0,340.8854166666667,0.75,1.0,2.0,11.0,11.0,9.0,27.0,28.0,85.0,54.0,58.0,74.3702857142857,73.12525390312483,60.12397981972197,259.0
Cincinnati,9,2022,0.6875,0.030303030303030304,0.0,375.9114583333333,1.09375,10.0,9.0,11.0,3.0,5.0,61.0,67.0,85.0,33.0,19.0,68.57296902701495,72.37310938595806,56.327438395365704,456.0
Colorado,9,2022,0.7619047619047619,0.0,0.0,446.4285714285714,0.7619047619047619,9.0,11.0,11.0,4.0,10.0,73.0,85.0,85.0,12.0,55.0,69.12468302796124,69.89001744042193,49.74254402197147,1020.0
Colorado State,9,2022,0.7666666666666667,0.0,0.0,451.8055555555555,1.1333333333333333,11.0,12.0,12.0,1.0,3.0,75.0,85.0,85.0,10.0,12.0,68.90384808968199,72.12173614444636,55.74391268975492,493.0
East Carolina,9,2022,0.72,0.0,0.0,410.6666666666667,1.12,5.0,10.0,10.0,5.0,1.0,67.0,85.0,85.0,20.0,15.0,75.5534936085376,71.84843031131189,57.009734826602084,409.0
Eastern Michigan,9,2022,0.5384615384615384,0.0,0.0,341.1858974358974,0.8076923076923077,5.0,10.0,10.0,6.0,7.0,21.0,85.0,85.0,53.0,46.0,71.85377825053457,71.14804659193116,53.987645125429225,632.0
Florida,9,2022,0.5277777777777778,0.0,0.0,318.98148148148147,0.8055555555555556,4.0,12.0,12.0,9.0,9.0,17.0,85.0,85.0,64.0,47.0,71.24590225941685,70.82309873476888,52.920458306521,714.0
Florida International,9,2022,0.8,0.047619047619047616,0.0,436.0416666666667,1.025,12.0,5.0,12.0,3.0,4.0,79.0,47.0,85.0,14.0,23.0,74.66820795769536,72.15892300234744,57.58651387766645,376.0
Florida State,9,2022,0.6060606060606061,0.10810810810810811,0.0,339.14141414141415,0.6666666666666666,6.0,4.0,12.0,7.0,12.0,39.0,18.0,85.0,56.0,67.0,71.49996501439946,72.67235371043705,58.0253736630448,353.0
Fresno State,9,2022,0.8571428571428571,0.045454545454545456,0.0,511.70634920634916,1.1428571428571428,13.0,8.0,13.0,1.0,3.0,83.0,50.0,85.0,3.0,11.0,75.23212419764144,73.55374238710333,61.549421012808835,201.0
Georgia,9,2022,0.4864864864864865,0.075,0.0,282.77027027027026,0.6486486486486487,3.0,4.0,13.0,11.0,7.0,9.0,33.0,85.0,76.0,68.0,75.1449265176286,72.06409290553555,57.47269201789692,383.0
Georgia State,9,2022,0.5757575757575758,0.15384615384615385,0.0,340.530303030303,0.5454545454545454,5.0,2.0,11.0,7.0,11.0,32.0,7.0,85.0,55.0,78.0,74.67644811252474,73.84359804967005,62.169667001249195,182.0
Georgia Tech,9,2022,0.5897435897435898,0.025,0.0,361.64529914529925,1.0,7.0,8.0,12.0,4.0,4.0,34.0,69.0,85.0,41.0,25.0,73.11744905247079,72.75400121196803,58.73603811686769,323.0
Hawai'i,9,2022,0.5384615384615384,0.13333333333333333,0.0,298.39743589743586,1.6153846153846154,1.0,1.0,13.0,13.0,1.0,21.0,12.0,85.0,70.0,2.0,84.0,79.15618805290478,79.43146922092828,9.0
Houston,9,2022,0.696969696969697,0.08333333333333333,0.0,392.9292929292929,0.7575757575757576,10.0,3.0,12.0,3.0,8.0,64.0,30.0,85.0,25.0,56.0,73.96817937140517,72.26448029880267,57.662038283783204,373.0
Illinois,9,2022,0.5238095238095238,0.08695652173913043,0.0,315.0793650793651,0.7619047619047619,7.0,6.0,12.0,5.0,4.0,16.0,27.0,85.0,65.0,55.0,77.19656244010659,73.24635329981349,61.3071070007168,217.0
Iowa,9,2022,0.7931034482758621,0.19444444444444445,0.0,442.38505747126436,0.9310344827586207,12.0,1.0,12.0,1.0,5.0,78.0,2.0,85.0,13.0,31.0,79.05132929718347,76.40488866528024,70.45557466519074,40.0
Iowa State,9,2022,0.5925925925925926,0.03571428571428571,0.0,344.13580246913574,0.9629629629629629,6.0,9.0,12.0,7.0,6.0,36.0,61.0,85.0,52.0,27.0,75.35845020210343,72.46185114044756,58.618712594716726,331.0
Kansas State,9,2022,0.4482758620689655,0.09375,0.0,241.8103448275862,0.5517241379310345,1.0,5.0,13.0,13.0,12.0,5.0,24.0,85.0,82.0,77.0,74.02204285788142,71.76482888713551,56.31974941456974,458.0
Kentucky,9,2022,0.76,0.07407407407407407,0.0,460.8333333333333,1.36,11.0,5.0,12.0,1.0,2.0,72.0,34.0,85.0,8.0,7.0,78.13849476957874,76.04529462553292,69.20205220326744,57.0
Louisiana,9,2022,0.5294117647058824,0.05555555555555555,0.0,369.85294117647067,1.0,4.0,7.0,12.0,4.0,4.0,18.0,43.0,85.0,37.0,25.0,77.83227434816672,74.7384886631466,65.556308563828,101.0
Louisiana Tech,9,2022,0.6458333333333334,0.0,0.0,369.6180555555556,0.6458333333333334,8.0,12.0,12.0,5.0,12.0,49.0,85.0,85.0,38.0,69.0,66.99877551020408,69.25631236878512,47.37722301753885,1275.0
